antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'registration'}),"frozenset({'universiteit', 'amsterdam', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'amsterdam'}),"frozenset({'universiteit', 'registration', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'vunet'}),"frozenset({'universiteit', 'registration', 'amsterdam'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'amsterdam', 'vrije'})",frozenset({'vunet'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'amsterdam', 'vunet'})",frozenset({'vrije'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'vrije', 'vunet'})",frozenset({'amsterdam'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'amsterdam', 'vrije', 'vunet'})",frozenset({'registration'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'amsterdam'})","frozenset({'vrije', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'vrije'})","frozenset({'amsterdam', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'vunet'})","frozenset({'amsterdam', 'vrije'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'amsterdam', 'vrije'})","frozenset({'registration', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'amsterdam', 'vunet'})","frozenset({'registration', 'vrije'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'vrije', 'vunet'})","frozenset({'registration', 'amsterdam'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'registration'}),"frozenset({'amsterdam', 'vrije', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'amsterdam'}),"frozenset({'registration', 'vrije', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'vrije'}),"frozenset({'registration', 'amsterdam', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'vunet'}),"frozenset({'registration', 'amsterdam', 'vrije'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'amsterdam', 'vrije'})",frozenset({'vunet'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'amsterdam', 'vunet'})",frozenset({'vrije'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'vrije', 'vunet'})",frozenset({'amsterdam'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'amsterdam', 'vrije', 'vunet'})",frozenset({'universiteit'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'amsterdam'})","frozenset({'vrije', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'vrije'})","frozenset({'amsterdam', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
